,video_id,comment,comment_cleaned
676,iVM-azf1Akk,Sad how people do not necessarily get the government they deserve.,sad how people do not necessarily get the government they deserve.
677,iVM-azf1Akk,"I pity international viewers for not getting a more sensible report due to inaccurate translation. As a native, those who were interviewed said a lot of things that strucked my heart 😔","i pity international viewers for not getting a more sensible report due to inaccurate translation. as a native, those who were interviewed said a lot of things that strucked my heart 😔"
678,iVM-azf1Akk,what's up with the english translation?? most of it is wrong and do not line up with what they're saying,what's up with the english translation?? most of it is wrong and do not line up with what they're say
679,iVM-azf1Akk,I feel so bad for them...,i feel so bad for them...
680,iVM-azf1Akk,There's so much paraphrase in the translation.,there's so much paraphrase in the translation.
681,iVM-azf1Akk,First of all...I’m Filipino and the translation is mostly wrong smh,first of all...i’m filipino and the translation is mostly wrong smh
682,iVM-azf1Akk,Some of the translation is very off because you're leaving out some parts and adding things that aren't there,some of the translation is very off because you're leaving out some parts and adding things that aren't ther
683,iVM-azf1Akk,"the translations are okay. they just paraphrased it and left out unimportant details. when you translate something, it doesn't need to be word by word. P.S HOPE THEY GET HELP SOON.","the translations are okay. they just paraphrased it and left out unimportant details. when you translate something, it doesn't need to be word by word. p.s hope they get help soon."
684,iVM-azf1Akk,translations are so far off,translations are so far off
685,rFDK10oplxA,"Revelation 22:12-13(KJV) And, behold, I come quickly; and my reward is with me, to give every man according as his work shall be.
I am Alpha and Omega, the beginning and the end, the first and the last.","revelation 22:12-13(kjv) and, behold, i come quickly; and my reward is with me, to give every man according as his work shall be.
i am alpha and omega, the beginning and the end, the first and the last."
686,rFDK10oplxA,"Sorry but if the people in philippines don't work as one,then how can it recover from such!!!!??
If everyone just thinking of itself then all the more more people will die of this pandemic!!!!!","sorry but if the people in philippines don't work as one,then how can it recover from such!!!!??
if everyone just thinking of itself then all the more more people will die of this pandemic!!!!!"
687,rFDK10oplxA,Why are there so many new cases? What are most people doing?,why are there so many new cases? what are most people doing?
688,rFDK10oplxA,Road to 1 million n tayo guys🤣,road to 1 million n tayo guys🤣
689,rFDK10oplxA,Tanong kulang extend paba?,tanong kulang extend paba?
690,rFDK10oplxA,*I love the view but “the” is silent.*,*i love the view but “the” is silent.*
691,rFDK10oplxA,"Hope the problems of our country are over ,,, cing grats at 24 ,, time","hope the problems of our country are over ,,, cing grats at 24 ,, tim"
692,rFDK10oplxA,What the heck is there when the covid festival ends so I can't go home to my family,what the heck is there when the covid festival ends so i can't go home to my famili
693,rFDK10oplxA,Sana matapos na ang pandemic,sana matapos na ang pandem
694,D9-CHldoZ74,Great news.,great news.
695,D9-CHldoZ74,Don't want to go for it ... it's up to them ... we have a lot of previous admin!,don't want to go for it ... it's up to them ... we have a lot of previous admin!
696,D9-CHldoZ74,Good,good
697,D9-CHldoZ74,Such a shame and why,such a shame and whi
698,D9-CHldoZ74,"Yung mga triple at quadrulple VETSIN nga sa gobyerno, nagkakasakit ulit. Kaming na-infect na isang beses plus dalawang Sinovac (yung nag-iisang DEACTIVATED V1RU5 type na vetsin), walang takot, walang problema.","yung mga triple at quadrulple vetsin nga sa gobyerno, nagkakasakit ulit. kaming na-infect na isang beses plus dalawang sinovac (yung nag-iisang deactivated v1ru5 type na vetsin), walang takot, walang problema."
699,D9-CHldoZ74,CDC changed the definition of VETSIN just prior to the mass vetsination.,cdc changed the definition of vetsin just prior to the mass vetsination.
700,D9-CHldoZ74,Mga heneral ba naman ang iappoint na walang kamuwang muwang sa health issues.,mga heneral ba naman ang iappoint na walang kamuwang muwang sa health issues.
701,D9-CHldoZ74,Now I understand the government arm twisting by restricting travel for those without a booster vax. That's going to hurt tourism though.,now i understand the government arm twisting by restricting travel for those without a booster vax. that's going to hurt tourism though.
702,D9-CHldoZ74,☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️,☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️
703,T2JkwAZ8KY8,"In the end, we have no idea as to how many boosters will be forced on us because we understand that even  a 4th booster is not fully protective against Omicron.","in the end, we have no idea as to how many boosters will be forced on us because we understand that even  a 4th booster is not fully protective against omicron."
704,T2JkwAZ8KY8,"Take note, there's a difference between people who died OF Covid and people who died WITH Covid. But in some countries, they're all and the same. Might be the case here too. *cough*PhilHealth controversy*cough*","take note, there's a difference between people who died of covid and people who died with covid. but in some countries, they're all and the same. might be the case here too. *cough*philhealth controversy*cough*"
705,T2JkwAZ8KY8,That's possible...since the 1st leading cause is governmental ignorance.,that's possible...since the 1st leading cause is governmental ignorance.
706,T2JkwAZ8KY8,"febrile seizure, aseptic meningitis, Kawasaki syndrome, arthritis, post-infectious arthritis, myocarditis, myocardial infarction, ARDS, stroke, hemorrhagic stroke, ischemic stroke, venous thromboembolism, kidney failure, pulmonary embolism, liver failure, `erythema multiforme, autoimmune thyroiditis, disseminated intravascular coagulation, and appendicitis.","febrile seizure, aseptic meningitis, kawasaki syndrome, arthritis, post-infectious arthritis, myocarditis, myocardial infarction, ards, stroke, hemorrhagic stroke, ischemic stroke, venous thromboembolism, kidney failure, pulmonary embolism, liver failure, `erythema multiforme, autoimmune thyroiditis, disseminated intravascular coagulation, and appendicitis."
707,T2JkwAZ8KY8,may pera din kasi mga hospital dyan pag declare na positive kinamatay ng mga pasyente well....di nakakapag taka,may pera din kasi mga hospital dyan pag declare na positive kinamatay ng mga pasyente well....di nakakapag taka
708,T2JkwAZ8KY8,"Tito Sotto... PAO chief Atty Acosta... Gov.  Gwen Garcia...Are destined to be GOOD leaders for the Filipinos... HONEST,  EMPATHETIC, CONSCIENCE GUIDED... most importantly GOD FEARING.","tito sotto... pao chief atty acosta... gov.  gwen garcia...are destined to be good leaders for the filipinos... honest,  empathetic, conscience guided... most importantly god fearing."
709,T2JkwAZ8KY8,We should be panicking about the 1st and 2nd cause of death not the 3rd😂,we should be panicking about the 1st and 2nd cause of death not the 3rd😂
710,T2JkwAZ8KY8,How could it have been just an accident when it came to the hospital covid tsk!,how could it have been just an accident when it came to the hospital covid tsk!
711,T2JkwAZ8KY8,"Imagine before Christmas and New Year allowed all 2 malls, basketball, wandering around and young, and no news of this, so, in infection, growing up .. hahaha! what is that uyy hahahha","imagine before christmas and new year allowed all 2 malls, basketball, wandering around and young, and no news of this, so, in infection, growing up .. hahaha! what is that uyy hahahha"
712,T2JkwAZ8KY8,Fell into the tree says the doctor cobid seems to have died,fell into the tree says the doctor cobid seems to have di
713,81Fj00CFmJM,"The leaders in the Phillippines should consider the efficacy of the following vaccines before they roll them out into the public:  Pfizer-BioNTech 95%, AstraZeneca 90%, Moderna 89%, Sinopharm 79%, and Sinovac 50.38%.  The promotion on the type of vaccines should be based on effectiveness and safety to the Filipino people, instead of political considerations or preferences.  Just my suggestion.","the leaders in the phillippines should consider the efficacy of the following vaccines before they roll them out into the public:  pfizer-biontech 95%, astrazeneca 90%, moderna 89%, sinopharm 79%, and sinovac 50.38%.  the promotion on the type of vaccines should be based on effectiveness and safety to the filipino people, instead of political considerations or preferences.  just my suggestion."
714,81Fj00CFmJM,In Davao you will use chinavac,in davao you will use chinavac
715,81Fj00CFmJM,It’s their job to facilitate it faster what are they evaluating while other country is inoculating it are they crazy that they administer  it to their own people the answer no for sure,it’s their job to facilitate it faster what are they evaluating while other country is inoculating it are they crazy that they administer  it to their own people the answer no for sur
716,81Fj00CFmJM,"That is what is unique to our government. He said the government is looking forward to these drug companies who apply to them. Meanwhile, the government itself has applied since July to secure. Why is it","that is what is unique to our government. he said the government is looking forward to these drug companies who apply to them. meanwhile, the government itself has applied since july to secure. why is it"
717,81Fj00CFmJM,Amen...,amen...
718,81Fj00CFmJM,Sus long spinning around the conversation,sus long spinning around the convers
719,81Fj00CFmJM,"Dpat government initiated EUA do not expect pharmaceutical companies so slow eh, dpat nun october or november yet","dpat government initiated eua do not expect pharmaceutical companies so slow eh, dpat nun october or november yet"
720,81Fj00CFmJM,"madalas tinatamaan nyan mga mayayaman, yung madaming pera na madamot sa kapwa. kaya kayo jan na may mga pera mamigay kayo.","madalas tinatamaan nyan mga mayayaman, yung madaming pera na madamot sa kapwa. kaya kayo jan na may mga pera mamigay kayo."
721,81Fj00CFmJM,Dapat kpag me nangyari hindi mganda sa tao sagutin nila sino hahabulin kung may mangyaring masama sa tao katulad ng sa ibang bansa nmatay pgkatapos mg bakuna dapat fda mna mauna sila lagi ngsasabi ligtas tingnan natin kung mliligtas nga,dapat kpag me nangyari hindi mganda sa tao sagutin nila sino hahabulin kung may mangyaring masama sa tao katulad ng sa ibang bansa nmatay pgkatapos mg bakuna dapat fda mna mauna sila lagi ngsasabi ligtas tingnan natin kung mliligtas nga
722,o96VMbz4Zpk,We do not believe rappler,we do not believe rappl
723,o96VMbz4Zpk,Rappler Paid Propaganda News Agency,rappler paid propaganda news ag
724,gRKL_FUQUpY,Always easier to control people when you put fear in them.,always easier to control people when you put fear in them.
725,gRKL_FUQUpY,Wala na nga yan dina kakalat pa dito malapit na kasi eleksyon dina papayag ung pulitiko na maghigpit pa ulit para pagdating eleksyon bumango sila eleksyon lang katapat nyan dito sa pinas,wala na nga yan dina kakalat pa dito malapit na kasi eleksyon dina papayag ung pulitiko na maghigpit pa ulit para pagdating eleksyon bumango sila eleksyon lang katapat nyan dito sa pina
726,gRKL_FUQUpY,magic for money,magic for money
727,gRKL_FUQUpY,"Ayan, Celebrate pa, Christmas party pa gala pa, its more fun in the Philippines","ayan, celebrate pa, christmas party pa gala pa, its more fun in the philippin"
728,I3mkImSqHA0,"*Blame the people, not the holidays.* 

These numbers were not increasing if only people put their health first before the Christmas and New Year traditions which call for more mobility, among other things.","*blame the people, not the holidays.* 

these numbers were not increasing if only people put their health first before the christmas and new year traditions which call for more mobility, among other things."
729,I3mkImSqHA0,In the Christmas season the CVID was low. The holidays are over. Are you kidding?,in the christmas season the cvid was low. the holidays are over. are you kidding?
730,I3mkImSqHA0,"Kayo kayo nalang mag lokohan
Ung media tapos ung mga tupa kayo kayo nalang mag usap wag nyo na kaming idamay","kayo kayo nalang mag lokohan
ung media tapos ung mga tupa kayo kayo nalang mag usap wag nyo na kaming idamay"
731,I3mkImSqHA0,Ang saya saya,ang saya saya
732,I3mkImSqHA0,There is more to stress than that covid ....,there is more to stress than that covid ....
733,I3mkImSqHA0,The vaccine doesn't work ..,the vaccine doesn't work ..
734,I3mkImSqHA0,New Deaths 133. If the deaths percentage of 2% of the deaths are 2% of the Postive 2 weeks ago. It's not all about tetest.,new deaths 133. if the deaths percentage of 2% of the deaths are 2% of the postive 2 weeks ago. it's not all about tetest.
735,I3mkImSqHA0,"fever, cold covid na😂😂😂","fever, cold covid na😂😂😂"
736,I3mkImSqHA0,Dp yta ngsasawa sa pera.kla ko b milyon milyon ang my vaccine sa metro manila.,dp yta ngsasawa sa pera.kla ko b milyon milyon ang my vaccine sa metro manila.
737,HabzHfgdMNs,Thank you God 🙏,thank you god 🙏
738,HabzHfgdMNs,Millions of thanks to God for the news here,millions of thanks to god for the news her
739,HabzHfgdMNs,Good job to the PH govt. 😊 Hopefully the covid cases will continue to decline.,good job to the ph govt. 😊 hopefully the covid cases will continue to decline.
740,HabzHfgdMNs,When will people realize that this is not about health. It's all about control.,when will people realize that this is not about health. it's all about control.
741,HabzHfgdMNs,Thank you election and Xmas season. Hope it's always an election season. 🤡,thank you election and xmas season. hope it's always an election season. 🤡
742,HabzHfgdMNs,WE NEED A CLOWN LEADER LIKE LENIE BECAUSE LAUGHTER IS THE BEST MEDICINE..,we need a clown leader like lenie because laughter is the best medicine..
743,HabzHfgdMNs,"In Leni's 6 year term we never heard a word from her and now she shares so much plans to make Filipinos lives better.  Filipinos don't need jobs.  The Philippines has only 6.3% unemployment rate - one of the lowest in Asia.  What we need is to lower the cost of living which means we need to lower costs in food, energy and housing.  But of course this is something Leni cannot address since most of her financers are those who monopolize these industries.","in leni's 6 year term we never heard a word from her and now she shares so much plans to make filipinos lives better.  filipinos don't need jobs.  the philippines has only 6.3% unemployment rate - one of the lowest in asia.  what we need is to lower the cost of living which means we need to lower costs in food, energy and housing.  but of course this is something leni cannot address since most of her financers are those who monopolize these industries."
744,HabzHfgdMNs,"may tanong ako I hope na may sasagot

bakit pa kailangang mag home quarantine ang mga ofw na may negative results?","may tanong ako i hope na may sasagot

bakit pa kailangang mag home quarantine ang mga ofw na may negative results?"
745,HabzHfgdMNs,The Face Shield was really funny to make a sombrero😆😆😆,the face shield was really funny to make a sombrero😆😆😆
746,HabzHfgdMNs,Thank you for the news,thank you for the new
747,JT1R95tG9jg,"Oh Lord,help us to overcome this situation as healthy and safe.","oh lord,help us to overcome this situation as healthy and safe."
748,JT1R95tG9jg,O LORD JESUS🙏🏻,o lord jesus🙏🏻
749,JT1R95tG9jg,bumibilis na ata bilang ng casualties! dont panic! stay at home! 😕😰😨😱😵😭,bumibilis na ata bilang ng casualties! dont panic! stay at home! 😕😰😨😱😵😭
750,JT1R95tG9jg,can a mosquito that has bitten an infected person infect another person when it's bitten by it?,can a mosquito that has bitten an infected person infect another person when it's bitten by it?
751,JT1R95tG9jg,"The DOH and gov't eh, the speed is the actions that are embarrassing to them. Look at the result, it's good. 👏👏👏👏😤 Their mouth is faster than solving the problem early. That's a domino effect, how happy you are to sit in the DOH and the government, look at your slowness, they just joke with the covid19 so they are not prepared. Other than KPG chill chill lng, the salaries but the work. The more money the money will be lost than the life that is gradually disappearing. Tsk 😤","the doh and gov't eh, the speed is the actions that are embarrassing to them. look at the result, it's good. 👏👏👏👏😤 their mouth is faster than solving the problem early. that's a domino effect, how happy you are to sit in the doh and the government, look at your slowness, they just joke with the covid19 so they are not prepared. other than kpg chill chill lng, the salaries but the work. the more money the money will be lost than the life that is gradually disappearing. tsk 😤"
752,JT1R95tG9jg,Hope they can reclarge the work from home. Poor the workers who are dating.,hope they can reclarge the work from home. poor the workers who are dating.
753,JT1R95tG9jg,"Lord help us! Grabi earlier morning 111, at least 140 ...","lord help us! grabi earlier morning 111, at least 140 ..."
754,JT1R95tG9jg,Wag magpanic maraming sakit na kumalat pero nalagpasan natin! Dasal lang tayo magkaisa,wag magpanic maraming sakit na kumalat pero nalagpasan natin! dasal lang tayo magkaisa
755,bA75EnrWM8k,Keep safe everyone ❤️🇵🇭,keep safe everyone ❤️🇵🇭
756,bA75EnrWM8k,Tanong lng..parehas ba laging bilang ung nachecheck arawaraw?,tanong lng..parehas ba laging bilang ung nachecheck arawaraw?
757,bA75EnrWM8k,Thanks be to God that there are more people getting better than those who didn’t survived👍,thanks be to god that there are more people getting better than those who didn’t survived👍
758,bA75EnrWM8k,Road to 10K Pasaway.,road to 10k pasaway.
759,bA75EnrWM8k,"I'm just wondering what is happening to the others  - 5, 278?  (6,259 - (409 +572) = 5,278","i'm just wondering what is happening to the others  - 5, 278?  (6,259 - (409 +572) = 5,278"
760,bA75EnrWM8k,Is there an english version of this? English speaker here,is there an english version of this? english speaker her
761,bA75EnrWM8k,Road to 10k! Go Philippines!,road to 10k! go philippines!
762,D7zMgv16cik,"A new study published on the preprint server bioRxiv assesses the antiviral activity of stenoparib against four severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) variants of concern (VOCs). This study also focuses on the inhibition of the SARS-CoV-2 Alpha variant by a combination of stenoparib and remdesivir.

The researchers of the current study also evaluated the inhibitory action of a combination of stenoparib and remdesivir against the Alpha variant. When combined, the drugs acted synergistically and plaque inhibition increased to over 90%

Since stenoparib inhibits a host protein, the antiviral activity of stenoparib should inhibit all variant strains. The current study explored the activity of stenoparib against four SARS-CoV-2 strains including the SARS-CoV-2 67 Germany/BavPat1/2020 wild-type strain (wt), as well as the Alpha, Beta, Gamma SARS-CoV-2 VOCs","a new study published on the preprint server biorxiv assesses the antiviral activity of stenoparib against four severe acute respiratory syndrome coronavirus 2 (sars-cov-2) variants of concern (vocs). this study also focuses on the inhibition of the sars-cov-2 alpha variant by a combination of stenoparib and remdesivir.

the researchers of the current study also evaluated the inhibitory action of a combination of stenoparib and remdesivir against the alpha variant. when combined, the drugs acted synergistically and plaque inhibition increased to over 90%

since stenoparib inhibits a host protein, the antiviral activity of stenoparib should inhibit all variant strains. the current study explored the activity of stenoparib against four sars-cov-2 strains including the sars-cov-2 67 germany/bavpat1/2020 wild-type strain (wt), as well as the alpha, beta, gamma sars-cov-2 voc"
763,D7zMgv16cik,"Of the 21,819 some are fully vaccinated and non vaccinated. Hope to release it too","of the 21,819 some are fully vaccinated and non vaccinated. hope to release it too"
764,D7zMgv16cik,"So... no numbers on how many of those are vaccinated/un-vaccinated? You'd think it's a very important number to show the people if they want to continue to push the vaccine to people, no? But I guess it's not an important number because it's probably either majority of cases are vaccinated, or insignificant number of un-vaccinated cases ( because most are staying at home anyway).","so... no numbers on how many of those are vaccinated/un-vaccinated? you'd think it's a very important number to show the people if they want to continue to push the vaccine to people, no? but i guess it's not an important number because it's probably either majority of cases are vaccinated, or insignificant number of un-vaccinated cases ( because most are staying at home anyway)."
765,D7zMgv16cik,"OMG, dear God protect us please🙏","omg, dear god protect us please🙏"
766,D7zMgv16cik,this is part of the show.,this is part of the show.
767,D7zMgv16cik,so i guess this means we will be on the red list of several countries..lets DOH it,so i guess this means we will be on the red list of several countries..lets doh it
768,D7zMgv16cik,What else is new ECQ !!!  Barbique !!!,what else is new ecq !!!  barbique !!!
769,D7zMgv16cik,🙏🙏🙏,🙏🙏🙏
770,hxGssM98TeQ,"EUA - meaning they're not liable if you get any side/adverse effects from it. Well, since it's only ingestible, maybe the worst that can happen is diarrhea.","eua - meaning they're not liable if you get any side/adverse effects from it. well, since it's only ingestible, maybe the worst that can happen is diarrhea."
771,hxGssM98TeQ,Use Ivermectin it is just as good!,use ivermectin it is just as good!
772,hxGssM98TeQ,Thank you.,thank you.
773,hxGssM98TeQ,Good .... that's the kelangan before.pa ....,good .... that's the kelangan before.pa ....
774,hxGssM98TeQ,"It's going spiritual war for human souls. We are in the End Times.
🙏 Turn to the LORD before it's too late. 🙏
Jesus is the only way to GOD and heaven.","it's going spiritual war for human souls. we are in the end times.
🙏 turn to the lord before it's too late. 🙏
jesus is the only way to god and heaven."
775,hxGssM98TeQ,Guinea Pig for the Filipinos ? No Way JOE.,guinea pig for the filipinos ? no way joe.
776,hxGssM98TeQ,What emergency?,what emergency?
777,hxGssM98TeQ,Rappler is the deer given to you to promote it.,rappler is the deer given to you to promote it.
778,hxGssM98TeQ,Congrats. FDA. Paxlovid is better.,congrats. fda. paxlovid is better.
779,hxGssM98TeQ,I don't even get paid??,i don't even get paid??
780,ZaTPlJ8nd9Q,congrats for reaching 2million what a great milestone we had,congrats for reaching 2million what a great milestone we had
781,ZaTPlJ8nd9Q,"No need to hype on irrelevant data - always focus on daily reports on new cases, number of asymptomatic, number of recoveries and deaths since its more significant data for us.","no need to hype on irrelevant data - always focus on daily reports on new cases, number of asymptomatic, number of recoveries and deaths since its more significant data for us."
782,ZaTPlJ8nd9Q,How many people died? How many people recovered? Those are the important numbers. Just giving a tally of total cases so far is just fear mongering for clicks and views.,how many people died? how many people recovered? those are the important numbers. just giving a tally of total cases so far is just fear mongering for clicks and views.
783,ZaTPlJ8nd9Q,Keep safe everyone. Comply with the rules being implemented.,keep safe everyone. comply with the rules being implemented.
784,ZaTPlJ8nd9Q,"Pls Note: 1,840,294 ""Recovered"" of 2 Million Cases. Thanks. ... Stay clean & healthy 24/7 :)","pls note: 1,840,294 ""recovered"" of 2 million cases. thanks. ... stay clean & healthy 24/7 :)"
785,ZaTPlJ8nd9Q,Given that covid-19 especially the delta variant is highly contagious as per CDC's. 2M is 2% of our population and thankfully I lot have recovered. I remember Germany's Merkel mentioned in her speech last year that they'd expect 70% of their population being infected as per expert's data. We are nowhere as rich as Germany but 2% is considered low basing on experts data.,given that covid-19 especially the delta variant is highly contagious as per cdc's. 2m is 2% of our population and thankfully i lot have recovered. i remember germany's merkel mentioned in her speech last year that they'd expect 70% of their population being infected as per expert's data. we are nowhere as rich as germany but 2% is considered low basing on experts data.
786,ZaTPlJ8nd9Q,Woooh go on! Record Holder! Go Philippines!,woooh go on! record holder! go philippines!
787,ZaTPlJ8nd9Q,Get ready for the Mu variant. This is never ending,get ready for the mu variant. this is never end
788,ZaTPlJ8nd9Q,Anyone know when the seasonal flu returns from vacation?,anyone know when the seasonal flu returns from vacation?
789,5jCZ42fV6sw,Those poor people 😞. Stay strong Philippines!,those poor people 😞. stay strong philippines!
790,5jCZ42fV6sw,Delta Variant ndrrmc,delta variant ndrrmc
791,5jCZ42fV6sw,As many stubbornness the cobid will not end. SUPPORT TO COBID PROTOCOLS !!!! 😤,as many stubbornness the cobid will not end. support to cobid protocols !!!! 😤
792,UWMmesK08TU,No one answered there in those 1158,no one answered there in those 1158
793,UWMmesK08TU,"As long as you don't see it personally, still not sure if it's real ..","as long as you don't see it personally, still not sure if it's real .."
794,UWMmesK08TU,It really is because it is not covid.,it really is because it is not covid.
795,UWMmesK08TU,"Ipagsiksikan ba naman ang 7000+ na mga LSI sa Rizal Stadium, tapos ibabalik sa mga probinsya nila dala ang virus. The best and brightest talaga!","ipagsiksikan ba naman ang 7000+ na mga lsi sa rizal stadium, tapos ibabalik sa mga probinsya nila dala ang virus. the best and brightest talaga!"
796,UWMmesK08TU,The rallyists will add more just to wait: D,the rallyists will add more just to wait: d
797,UWMmesK08TU,OA!!,oa!!
798,UWMmesK08TU,"Just like the United States, the president was helping to overthrow because of the rich and flickering officials of the town, sometimes even having a brave and loyal president of the country but it was still united. God Bless Philippines. God bless America.","just like the united states, the president was helping to overthrow because of the rich and flickering officials of the town, sometimes even having a brave and loyal president of the country but it was still united. god bless philippines. god bless america."
799,UWMmesK08TU,"What about those who are raging? Where are they going? Fill in the hospitals ... 

 Sorry, they are just cremate even though they are still alive.","what about those who are raging? where are they going? fill in the hospitals ... 

 sorry, they are just cremate even though they are still alive."
800,jQusLZgOYac,"Thank you so much for the congratulatory greeting. More power to all of you, and my warmest regards.","thank you so much for the congratulatory greeting. more power to all of you, and my warmest regards."
801,jQusLZgOYac,"good morning  from mandaluyong NCR +  bubble... 
 thanks to this","good morning  from mandaluyong ncr +  bubble... 
 thanks to thi"
802,jQusLZgOYac,Good day to all of you.,good day to all of you.
803,jQusLZgOYac,May we kindly have a copy of the PPTs so we could educate more people?,may we kindly have a copy of the ppts so we could educate more people?
804,jQusLZgOYac,We need to invest in Health to create more Wealth---Health is Wealth,we need to invest in health to create more wealth---health is wealth
805,jIsXjk3TgkU,"Good job, just trust the test will be overpowered as well","good job, just trust the test will be overpowered as wel"
806,jIsXjk3TgkU,Hope we can feel that vaccine.,hope we can feel that vaccine.
807,jIsXjk3TgkU,I hope to vaccinate all the face to face we are tired of in the module,i hope to vaccinate all the face to face we are tired of in the modul
808,jIsXjk3TgkU,Deliver n immediately,deliver n immedi
809,jIsXjk3TgkU,Let's go back to normal we are tired ..,let's go back to normal we are tired ..
810,jIsXjk3TgkU,That's what Binay is waiting for,that's what binay is waiting for
811,jIsXjk3TgkU,1.5M is good enough for the percentage actually almost 1-2% of the population will be vaccinated in the first batch that is really good because 1-2/100 will be vaccinated compared to Mother Country Not even about 1% of the vaccinated like 0.23% Just commonly.,1.5m is good enough for the percentage actually almost 1-2% of the population will be vaccinated in the first batch that is really good because 1-2/100 will be vaccinated compared to mother country not even about 1% of the vaccinated like 0.23% just commonly.
812,jIsXjk3TgkU,"* Puque's excitement, because of his delay in signing Pfizer Vaccines, hahahaha ..._* 😂🤣","* puque's excitement, because of his delay in signing pfizer vaccines, hahahaha ..._* 😂🤣"
813,jIsXjk3TgkU,Ho Duku hahahaha,ho duku hahahaha
814,jIsXjk3TgkU,"Ano kaya ang epecto nang vaccine nayan after 2 year 
Hindi mona ako mag pa bakona hintayin ko mona kong ano epecto","ano kaya ang epecto nang vaccine nayan after 2 year 
hindi mona ako mag pa bakona hintayin ko mona kong ano epecto"
815,iOnxb9jrY40,"There government said India is going to perform well in Olympics this time.

They didn't say it is corona Olympics.","there government said india is going to perform well in olympics this time.

they didn't say it is corona olympics."
816,iOnxb9jrY40,"How is Amit shah wearing mask.

Someone please tell him.","how is amit shah wearing mask.

someone please tell him."
817,iOnxb9jrY40,"9lakhs test per day
Recurring of virus is dangerous a thing
Dharavi people has depicted the most disciplined attitude","9lakhs test per day
recurring of virus is dangerous a thing
dharavi people has depicted the most disciplined attitud"
818,iOnxb9jrY40,"What does ""Admitted to"" Means here? I generally see ""he was admitted in hospital"" Like that.","what does ""admitted to"" means here? i generally see ""he was admitted in hospital"" like that."
819,iOnxb9jrY40,"Date Pay Date, Date Pay Date, Tarika Pay Date","date pay date, date pay date, tarika pay d"
820,iOnxb9jrY40,🙏🏻👍🏻,🙏🏻👍🏻
821,iOnxb9jrY40,And supreme court ask student to go for exam 😞😔,and supreme court ask student to go for exam 😞😔
822,iOnxb9jrY40,"Rrb ntpc vacancy pending from last 1.5 years, 2.43 crore aspirant applied for the job
Till now rrb board didn't select exam vendor for that exam","rrb ntpc vacancy pending from last 1.5 years, 2.43 crore aspirant applied for the job
till now rrb board didn't select exam vendor for that exam"
823,FIiz8hqXm24,"the thing about vaccines is they are mostly effective but the side effects, thats why it takes some vaccines years to develop","the thing about vaccines is they are mostly effective but the side effects, thats why it takes some vaccines years to develop"
824,FIiz8hqXm24,It seems to be early in the heaven of seniors ha,it seems to be early in the heaven of seniors ha
825,FIiz8hqXm24,It is not yet known that the seniors are consuming so boosters are still gangs,it is not yet known that the seniors are consuming so boosters are still gang
826,FIiz8hqXm24,Handa na kayo mga senior daming tusok yan naka booter pa 😂😂😂 ingat kayo,handa na kayo mga senior daming tusok yan naka booter pa 😂😂😂 ingat kayo
827,FIiz8hqXm24,I just ask the same brand that booster in the vaccine that you hit?,i just ask the same brand that booster in the vaccine that you hit?
828,FIiz8hqXm24,"I'm 65 years old, living in San Marcelino, Zambales, and I'm STILL waiting for the initial vaccination that I signed up for.","i'm 65 years old, living in san marcelino, zambales, and i'm still waiting for the initial vaccination that i signed up for."
829,FIiz8hqXm24,Kawawanv Experiment.,kawawanv experiment.
830,FIiz8hqXm24,"Might need one come December (at least 6 months). Depends if the infection is still widespread. If not, I can take it at a later date - maybe jan/feb of next year. Just go ahead of those who are not vaccinated first.","might need one come december (at least 6 months). depends if the infection is still widespread. if not, i can take it at a later date - maybe jan/feb of next year. just go ahead of those who are not vaccinated first."
831,FIiz8hqXm24,"A 3rd, 4th, 5th, 6th, 7th, 8th, 9th Booster shot 💉⚰","a 3rd, 4th, 5th, 6th, 7th, 8th, 9th booster shot 💉⚰"
832,FIiz8hqXm24,So what if there is a side effect? Do they answer? Because i read it earlier on fb that is not an answer,so what if there is a side effect? do they answer? because i read it earlier on fb that is not an answ
833,XqzQanN4Xx8,Well done! Great job to help the kids,well done! great job to help the kid
834,XqzQanN4Xx8,I Salute you all Mam Sir = teachers,i salute you all mam sir = teach
835,XqzQanN4Xx8,"The library is the cornerstone of ALL literate education... 
If a school doesn't have a library then there is something fundamentally wrong with that school.","the library is the cornerstone of all literate education... 
if a school doesn't have a library then there is something fundamentally wrong with that school."
836,XqzQanN4Xx8,Heroes!,heroes!
837,XqzQanN4Xx8,Thank you.,thank you.
838,XqzQanN4Xx8,Good idea to increase their learning during the pandemic.,good idea to increase their learning during the pandemic.
839,XqzQanN4Xx8,bbc mostly gives books on trains tracks maintenance to read so they keep tracks in shape,bbc mostly gives books on trains tracks maintenance to read so they keep tracks in shap
840,XqzQanN4Xx8,Wow so much poverty through,wow so much poverty through
841,XqzQanN4Xx8,MAKE THE ASEAN GREAT AGAIN!!! 💖,make the asean great again!!! 💖
842,XqzQanN4Xx8,HEROS,hero
843,DTUckJz0RGo,More poisons for the citizens,more poisons for the citizen
844,DTUckJz0RGo,many doctors claimed that 2nd booster shot is bad for the body,many doctors claimed that 2nd booster shot is bad for the bodi
