,video_id,video_title,description,video_dop,view_count,like_count,comment_count,channel_id,channel_title,channel_dop,sub_count,total_videos
30,CDvSJtbcObw,‘With Vaccines We Can Continue Chasing Our Dreams’ | Delivering COVID-19 Vaccines to the Philippines,"'Thirteen million doses of COVID-19 vaccines are being delivered to the Philippines with support from the World Bank Group. Vilma Campos was amongst the first to receive a shot and hopes vaccinations will help life improve for her and other Filipinos. Like many workers, Vilma lost her job during the lockdown but says she now has hope for the future. The World Bank Group and partners are working to end global vaccine inequities and improve access for vulnerable communities. Learn more: http://wrld.bg/u8Xq50GLOfw\n\nABOUT THE WORLD BANK GROUP 🌐 The World Bank Group is one of the world’s largest sources of funding and knowledge for low-income countries. Its five institutions share a commitment to reducing poverty, increasing shared prosperity, and promoting sustainable development. http://www.worldbank.org'",2021-11-11,2851,19,2,UCE9mrcoX-oE-2f1BL-iPPoQ,World Bank,2006-09-18,344000,6335
31,lZ6x9mpagSo,"Pfizer Bivalent vaccines, mabibili lang kung may prescription ng doktor - FDA","'Maaari nang mabili ang Pfizer Bivalent vaccines sa mga botika subalit ayon sa Food and Drug Administration, hindi ito mabibili kung walang prescription ng doktor.\n\n\nSubscribe to our official YouTube channel, https://bit.ly/2ImmXOi\nBe the first to know about the latest updates on local and global issues, news and current affairs, 911-UNTV Rescue and public services.\n\nWe Serve the People. We Give Glory To God!\n#UNTV #UNTVNewsandRescue\n\nFor updates, visit: https://www.untvweb.com/news/\n\nCheck out our official social media accounts:\nhttps://www.facebook.com/UNTVNewsRescue\nhttps://www.twitter.com/untvnewsrescue\nhttps://www.youtube.com/untvnewsandrescue\nhttps://www.tiktok.com/@untvnewsandrescue/\nInstagram account - @untvnewsrescue\n\nFeel free to share but do not re-upload.'",2023-07-01,2108,19,4,UC3XaG-7UVi2vD8ZZEMNnnpw,UNTV News and Rescue,2014-05-30,3780000,96376
32,UrZEE9Zk-Zs,Philippines Tries to Build Trust in Routine Vaccines | VOANews,"'In the Philippines, a high number of children haven’t received routine vaccinations. So now health care workers are on a major inoculation drive. Dave Grunebaum has the story. #philippines #vaccine #voanews \n\n» Subscribe to VOA News: https://bit.ly/3KIPysi \n» Watch more VOA News video: https://www.youtube.com/voanews \n\nVoice of America (VOA) is the largest U.S. international broadcaster, providing news and information in more than 40 languages to an estimated weekly audience of 236.8 million people. VOA produces content for digital, television, and radio platforms. It is easily accessed via your mobile phone and on social media. It is also distributed by satellite, cable, FM and MW, and is carried on a network of approximately 3,000 affiliate stations. \n\nSince its creation in 1942, Voice of America has been committed to providing comprehensive coverage of the news and telling audiences the truth. Through World War II, the Cold War, the fight against global terrorism, and the struggle for freedom around the globe today, VOA exemplifies the principles of a free press. \n\nConnect with VOA News: \n\n» VISIT OUR WEBSITE: https://www.voanews.com/ \n» LIKE OUR FACEBOOK PAGE: https://www.facebook.com/voanews \n» FOLLOW US ON INSTAGRAM: https://www.instagram.com/voanews/ \n» FOLLOW US ON TWITTER: https://twitter.com/VOANews'",2023-05-24,538,15,6,UCVSNOxehfALut52NbkfRBaA,Voice of America,2008-03-14,3150000,46591
33,vSt_zR0-_AE,Bivalent vaccines donation supposedly for PH given to another country – DOH,"'Over one million doses of bivalent vaccines that were supposed to be donated to the Philippines were instead given to another country, said the Department of Health on Tuesday, as the agreement was not finalized.\n\nRead more: https://newsinfo.inquirer.net/1763866/bivalent-vaccines-donation-supposedly-for-ph-given-to-another-country-doh\n\nVisit us at https://www.inquirer.net\r\nFacebook: https://facebook.com/inquirerdotnet\r\nTwitter: https://twitter.com/inquirerdotnet'",2023-05-02,282,0,0,UCvRAX-ujvZ0eTMLGG2vki9w,INQUIRER.net,2012-03-15,1640000,34707
34,etCJY5g52dY,Philippines seeks to secure more COVID-19 vaccines | ANC,"""The World Tonight: New efforts in the Philippines are being made to secure more COVID-19 vaccines. Millions will be supplied by US drug firm Moderna. Another possible source is Russia's Gamaleya Institute, whose Sputnik V vaccine is now allowed for emergency use in the Philippines.\n\nFor more ANC news videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4Mvq4BSrOawikENaFf38wn\n\nTo watch Headstart videos, click the link below:\nhttp://bit.ly/ANC_Headstart\n\nTo watch The World Tonight videos, click the link below:\nhttp://bit.ly/ANC_TheWorldTonight\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of The World Tonight on iWantTFC:\nhttp://bit.ly/TheWorldTonight-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\nInstagram: https://www.instagram.com/abscbnnews\n\n#ANC\n#ABSCBNNews\n#LatestNews""",2021-03-19,38127,85,74,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
35,grrgKSxnJuk,Philippines Launches Vaccination Program of China Donated Vaccines,"'The Philippines launched a COVID-19 vaccination campaign on Monday, starting with frontline medical workers from six hospitals in its capital Manila. \n\nhttp://www.cctvplus.com/news/20210301/8179776.shtml#!language=1\n\nWelcome to subscribe us on: \nFacebook: https://www.facebook.com/NewsContent.CCTVPLUS\nTwitter: https://twitter.com/CCTV_Plus\nLinkedIn: https://www.linkedin.com/company/cctv-news-content\n\nVideo on Demand: www.cctvplus.com\nIf you are in demand of this video footage, please contact with our business development team via email: service@cctvplus.com'",2021-03-02,2100,127,11,UCmv5DbNpxH8X2eQxJBqEjKQ,CCTV Video News Agency,2014-12-24,535000,30568
36,zAIwudnaPWU,Drilon urges gov&#39;t to rethink buying Sinovac COVID-19 vaccines with 50% efficacy,"'Subscribe: https://www.youtube.com/@Rappler/\n\nMore videos on Rappler: https://www.rappler.com/video Senate Minority Leader Franklin Drilon says Sinovac’s 50% efficacy ‘clearly pales in comparison’ with Pfizer’s 95%, Moderna’s 94.1%, and even AstraZeneca’s 70%.\nRead: https://www.rappler.com/nation/drilon-urges-government-rethink-buying-sinovac-covid-19-vaccines\n\n Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. Help us stay free and independent of political pressure and commercial interests: https://r3.rappler.com/crowdfunding Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. You can help power our investigative fund by donating to our crowdfunding: https://donate.rappler.com/'",2020-12-25,11177,89,0,UCdnZdQxYXnbN4uWJg96oGxw,Rappler,2011-12-02,1950000,50435
37,JhfrBLQIVCs,24-Year-Old Unvaccinated Father Who Encouraged Vaccines Dies Of Covid,"'Patrick Burshia told NBC News’ Gabe Gutierrez that he regretted not getting the Covid-19 vaccine and encouraged others to get vaccinated because he “would not wish this stuff on my worst enemy.” He recently passed away, leaving behind a young son.\xa0\xa0\n\n» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC\n» Watch more NBC video: http://bit.ly/MoreNBCNews\n\nNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.\n\nConnect with NBC News Online!\nNBC News App: https://smart.link/5d0cd9df61b80\nBreaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621\nVisit NBCNews.Com: http://nbcnews.to/ReadNBC\nFind NBC News on Facebook: http://nbcnews.to/LikeNBC\nFollow NBC News on Twitter: http://nbcnews.to/FollowNBC\n\n#Covid #Covid19 #Vaccines'",2021-09-22,2441960,22661,36155,UCeY0bbntWzzVIaj2z3QigXg,NBC News,2006-07-19,9610000,60637
38,TIGrlq6tjlw,Why Aren’t Indonesia And The Philippines Getting The Vaccines They Need?,"""There is a glaring global inequity in the distribution of COVID-19 vaccines. As of Aug 12, 2021, only 9.6% of Indonesia’s population and 10.8% of the Philippines’ population were vaccinated as compared to rates of 50% in the US and 53% in Europe, according to the Bloomberg vaccine tracker. \n\nThis stems from wealthier countries like the United States, Britain and Singapore having had the funds to invest billions in pharmaceutical companies to supercharge the urgent development of vaccines. Such countries were entitled to priority access to the vaccines once they were available.\n\nThe concern, however, is that large unvaccinated populations make for potential breeding grounds for dangerous mutations of the coronavirus to emerge. To address the problem of vaccine nationalism, the COVID-19 Vaccines Global Access (COVAX) was set up, funded by wealthier countries, philanthropic and private sector contributions to help countries get more equitable access. Both Indonesia - which in July briefly overtook India as the epicentre of the pandemic in Asia, with record new infections daily - and the Philippines have signed up to COVAX for vaccines, although there is a supply bottleneck due to high demand. \n\nBoth countries have struggled to get hold of vaccines from Western pharmaceutical companies, and as a result turned to China in mid-2020 for help with Chinese-produced vaccines like Sinovac and Sinopharm. This has raised concerns over how it might obligate both governments in bilateral issues - but it also meant delivery of millions of doses well ahead of what other vaccine makers could promise.\n\nOther headway has been made: In June 2021, world leaders at the G7 summit pledged US$870 million in vaccine donations globally. And in August 2021, Indonesia and the Philippines are expected to receive the Pfizer-BioNTech vaccine, enough for 10% and 20% of their populations respectively.  Indonesia-based vaccine maker Bio Farma has also started talking with China about producing the Sinovac vaccine from scratch.\n\nWATCH the full Insight episode of  Asia's Vaccine Disparity: What Will It Take To Inoculate Southeast Asia?: https://youtu.be/GUVKWAEO_hY \n\nALSO WATCH:\n'Herd Stupidity'? Expert's Take On Indonesia COVID-19 Surge: https://youtu.be/LgaIxqZ446s \nStarving in Philippines' Coronavirus Lockdown: A 16-Year-Old's Story: https://youtu.be/RhDHGgo4yZg \nSingapore’s 3 COVID-19 Vaccines – And Is One Better Than The Others?: https://youtu.be/KWmO8sTjuwU \n\n\nFor more, SUBSCRIBE to CNA INSIDER! \nhttps://cna.asia/insideryoutubesub\n\nFollow CNA INSIDER on:\nInstagram: https://www.instagram.com/cnainsider/\nFacebook: https://www.facebook.com/cnainsider/\nWebsite: https://cna.asia/cnainsider""",2021-08-17,126096,1098,908,UC_Lnb8ZHqqgLbp-7hltuT9w,CNA Insider,2014-03-12,1620000,4158
39,bET82YAKkOM,Eksperto inirekomenda ang 3rd booster dose gamit ang bivalent vaccines | Headline Pilipinas,"'For more TeleRadyo videos, click the link below:\nhttps://bit.ly/TeleRadyo2022_2\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PL7amYNiWriCxDMQr0qW4Q_QS25yEr6PCT\n\nFor more TeleRadyo full episodes, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgJC37ssz2eLnr18Tn7Plid\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n\n#TeleRadyo\n#ABSCBNNews\n#LatestNews'",2022-10-21,637,6,0,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
40,pURoXB8qi-8,COVID-19 Vaccines In The Philippines: What You Need To Know,"'Summit Media interviewed Doctor Anna Ong-Lim of the Department of Health Technical Advisory Group about what *not* to do post-vaccination, the possibility of getting vaccinated with different brands, and why she does not recommend taking Ivermectin. #COVID19 #SummitSandwichSessions \r\n\r\nCheck out more awesome videos from Cosmopolitan Philippines!\r\nhttp://bit.ly/CosmoYouTube \r\n\r\nFOLLOW COSMO.PH!\r\nwww.cosmo.ph\r\nwww.facebook.com/Cosmopolitan.ph\r\nwww.instagram.com/cosmopolitan_philippines\r\nwww.twitter.com/cosmo_ph\r\nwww.youtube.com/COSMOPOLITANPH\r\nwww.open.spotify.com/user/cosmoph'",2021-04-30,83506,315,0,UC7Wdyy4XuDtSqVx28NgCGIQ,COSMOPOLITAN PHILIPPINES,2011-09-29,263000,2096
41,EjQqN0rlJEc,"Philippines to offer COVID-19 vaccines at transport terminals, tollways soon | ABS-CBN News","'The Philippines will soon offer COVID-19 vaccines at transport terminals and tollways, government said. \n\n""Wherever you are in the world, you can help us feed Typhoon Odette victims. Donate via YouTube here: https://bit.ly/TulongTulongSaPagAhon""\n\nFor more ABS-CBN News, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nFor more TeleRadyo videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ABSCBNNews\n#LatestNews\n#COVID19'",2022-01-21,42455,89,86,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
42,XoALq2twLjA,‘What This Vaccine Can Provide Is Safety to Everyone’ | Delivering Vaccines to the Philippines,"'Thirteen million doses of COVID-19 vaccines are being delivered to the Philippines with support from the World Bank Group. During the pandemic 22 year old Jason Permi was worried his family would not have enough to eat. Now he has been vaccinated is looking forward to life returning to normal. The World Bank Group and partners are working to end global vaccine inequities and improve access for vulnerable communities. Learn more: http://wrld.bg/u8Xq50GLOfw\n\nABOUT THE WORLD BANK GROUP 🌐 The World Bank Group is one of the world’s largest sources of funding and knowledge for low-income countries. Its five institutions share a commitment to reducing poverty, increasing shared prosperity, and promoting sustainable development. http://www.worldbank.org'",2021-11-18,4796,31,1,UCE9mrcoX-oE-2f1BL-iPPoQ,World Bank,2006-09-18,344000,6335
43,kDtF3sDywVU,GLOBALink | China-donated COVID-19 vaccines arrive in Philippines,"'A batch of the Sinovac vaccine CoronaVac donated by China arrived in the Philippines on Sunday, the first COVID-19 vaccine to reach the Southeast Asian country. #GLOBALink'",2021-03-01,1995,118,17,UCHBDXQDmqnaqIEPdEapEFVQ,New China TV,2012-05-17,1410000,67066
44,dqjYWaEKsIE,More PH companies want to order COVID-19 vaccines from Astrazeneca | ANC,"'More Philippine firms want to buy coronavirus vaccines from Astrazeneca to protect their workers. \n\nFor more more ANC news videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4Mvq4BSrOawikENaFf38wn\n\nTo watch Headstart videos, click the link below:\nhttp://bit.ly/ANC_Headstart\n\nTo watch The World Tonight videos, click the link below:\nhttp://bit.ly/ANC_TheWorldTonight\n\nSubscribe to ANC YouTube channel! \nClick here: http://bit.ly/ANC24-7\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCHighlights\n#ANCAlerts\n#ANCNews'",2021-01-16,30130,133,81,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
45,JWA5mUrrr_A,"Philippines looking to cut time, vibration in delivery of COVID-19 vaccines | 24 Oras","'Mula sa paliparan hanggang sa pag-iimbak sa mga destinasyong ospital, siniguro ng gobyerno na magiging pulido ang pagdating ng unang bugso ng mga COVID-19 vaccine. Kailangan walang gusot dahil lubhang sensitibo ang mga bakuna na maaaring hindi na mapakinabangan kung maalog o mayugyog. Kalkulado rin ang bawat minuto para hindi masira ang mga bakuna. \n\n24 Oras is GMA Network’s flagship newscast, anchored by Mike Enriquez, Mel Tiangco and Vicky Morales. It airs on GMA-7 Mondays to Fridays at 6:30 PM (PHL Time) and on weekends at 5:30 PM. For more videos from 24 Oras, visit http://www.gmanews.tv/24oras.\n\nFor the latest updates about the COVID-19 pandemic (coronavirus disease 2019), click this link: https://www.gmanetwork.com/news/covid-19/\n\nYou can watch 24 Oras and other Kapuso programs overseas on GMA Pinoy TV. Visit https://www.gmanetwork.com/international to subscribe.\n\nGMA promotes healthy debate and conversation online. Any abusive language that does not facilitate productive discourse will be blocked from this post.\n   \nSubscribe to the GMA News channel: https://www.youtube.com/user/gmanews\n\nVisit the GMA News and Public Affairs Portal: http://www.gmanews.tv\n\nConnect with us on:\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\n#GMANews'",2021-02-09,9931,87,37,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314978
46,jWhPxw0V1hI,Arrival of Moderna COVID-19 Vaccines 8/3/2021,"'Villamor Air Base, Pasay City\nAugust 3, 2021\n\nPresident Rodrigo Roa Duterte leads the Philippine Government in witnessing the arrival of 3,000,060 doses of Moderna vaccines donated by the United States of America as shipment arrives at the Villamor Air Base in Pasay City on August 3, 2021. \n\nThe President, accompanied by officials from the National Task Force (NTF) Against COVID-19, Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF-EID), and the Embassy of the United States of America to the Philippines, views and inspects the vaccine crates in a ceremonial turnover.\n\nThe latest donation is the second shipment of vaccines from the U.S. this year.  Last month, the Philippines received more than three (3) million Johnson & Johnson vaccines from the American government.  \n\nIn a press release by the Embassy of the U.S.A. to the Philippines, the latest donation forms part of the PhP1.38 billion assistance of the U.S. government to the country since the onset of the COVID-19 pandemic.\n\nMore vaccine supplies are expected to arrive in the country this week from different manufacturers.  Meanwhile, more than 20 million Filipinos have been inoculated as of the latest. \n\n\n#HealAsOne\n#DuterteLegacy\n#ComfortableLifeForAll\n#PartnerForChange\n\n\nConnect with RTVM\n\nWebsite: http://rtvm.gov.ph\nFacebook: www.facebook.com/presidentialcom and www.facebook.com/rtvmalacanang\nTwitter: @RTVMalacanang\nYouTube: @RTVMalacanang\nInstagram: @RTVMalacanang'",2021-08-03,3218,64,16,UC46YJ9p0d6MSUXRZFRZrwGQ,RTVMalacanang,2008-07-25,587000,16515
